holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,is_weekday,week_of_year,time,weather__Clear,weather__Clouds,weather__Drizzle,weather__Fog,weather__Haze,weather__Mist,weather__Rain,weather__Smoke,weather__Snow,weather__Squall,weather__Thunderstorm
0,260.93,0.0,0.0,1,4536,0,1,17,1,0,0,0,0,0,0,0,0,0,0
0,260.93,0.0,0.0,90,3801,0,1,18,0,1,0,0,0,0,0,0,0,0,0
0,260.88,0.0,0.0,90,3174,0,1,19,0,1,0,0,0,0,0,0,0,0,0
0,261.28,0.0,0.0,90,2556,0,1,20,0,1,0,0,0,0,0,0,0,0,0
0,261.41,0.0,0.0,90,2463,0,1,21,0,1,0,0,0,0,0,0,0,0,0
0,261.75,0.0,0.0,75,2801,0,1,22,0,1,0,0,0,0,0,0,0,0,0
0,261.95,0.0,0.0,90,2089,0,1,23,0,0,0,0,0,0,0,0,1,0,0
0,262.35,0.0,0.0,75,1053,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,262.93,0.0,0.0,75,648,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,263.08,0.0,0.0,90,540,0,1,2,0,1,0,0,0,0,0,0,0,0,0
0,263.42,0.0,0.0,40,313,0,1,3,0,1,0,0,0,0,0,0,0,0,0
0,263.65,0.0,0.0,40,260,0,1,4,0,1,0,0,0,0,0,0,0,0,0
0,263.86,0.0,0.0,40,442,0,1,5,0,1,0,0,0,0,0,0,0,0,0
0,263.75,0.0,0.0,75,769,0,1,6,0,1,0,0,0,0,0,0,0,0,0
0,264.55,0.0,0.0,90,1024,0,1,7,0,1,0,0,0,0,0,0,0,0,0
0,264.79,0.0,0.0,75,1695,0,1,8,0,1,0,0,0,0,0,0,0,0,0
0,265.29,0.0,0.0,1,2516,0,1,9,1,0,0,0,0,0,0,0,0,0,0
0,266.15,0.0,0.0,75,3256,0,1,10,0,1,0,0,0,0,0,0,0,0,0
0,267.22,0.0,0.0,1,3670,0,1,11,1,0,0,0,0,0,0,0,0,0,0
0,268.68,0.0,0.0,75,4070,0,1,12,0,1,0,0,0,0,0,0,0,0,0
0,269.88,0.0,0.0,75,4065,0,1,13,0,1,0,0,0,0,0,0,0,0,0
0,270.35,0.0,0.0,75,4409,0,1,14,0,1,0,0,0,0,0,0,0,0,0
0,270.79,0.0,0.0,75,4082,0,1,15,0,1,0,0,0,0,0,0,0,0,0
0,271.22,0.0,0.0,40,4050,0,1,16,0,1,0,0,0,0,0,0,0,0,0
0,271.3,0.0,0.0,75,4099,0,1,17,0,1,0,0,0,0,0,0,0,0,0
0,270.72,0.0,0.0,75,3388,0,1,18,0,1,0,0,0,0,0,0,0,0,0
0,270.58,0.0,0.0,75,2780,0,1,19,0,1,0,0,0,0,0,0,0,0,0
0,271.01,0.0,0.0,75,2261,0,1,20,0,1,0,0,0,0,0,0,0,0,0
0,271.87,0.0,0.0,75,1800,0,1,21,0,1,0,0,0,0,0,0,0,0,0
0,272.36,0.0,0.0,40,1433,0,1,22,0,1,0,0,0,0,0,0,0,0,0
0,272.56,0.0,0.0,75,1073,0,1,23,0,1,0,0,0,0,0,0,0,0,0
0,272.36,0.0,0.0,40,455,1,2,0,0,1,0,0,0,0,0,0,0,0,0
0,271.21,0.0,0.0,1,289,1,2,1,1,0,0,0,0,0,0,0,0,0,0
0,270.22,0.0,0.0,1,220,1,2,2,1,0,0,0,0,0,0,0,0,0,0
0,270.01,0.0,0.0,1,361,1,2,3,0,0,0,0,0,1,0,0,0,0,0
0,269.95,0.0,0.0,1,820,1,2,4,0,0,0,0,0,1,0,0,0,0,0
0,270.07,0.0,0.0,1,2809,1,2,5,1,0,0,0,0,0,0,0,0,0,0
0,269.48,0.0,0.0,1,5189,1,2,6,1,0,0,0,0,0,0,0,0,0,0
0,269.43,0.0,0.0,5,6048,1,2,7,1,0,0,0,0,0,0,0,0,0,0
0,269.29,0.0,0.0,1,5751,1,2,8,1,0,0,0,0,0,0,0,0,0,0
0,268.94,0.0,0.0,40,4728,1,2,9,0,1,0,0,0,0,0,0,0,0,0
0,270.08,0.0,0.0,1,4138,1,2,10,1,0,0,0,0,0,0,0,0,0,0
0,272.14,0.0,0.0,75,4324,1,2,11,0,1,0,0,0,0,0,0,0,0,0
0,272.58,0.0,0.0,1,4512,1,2,12,1,0,0,0,0,0,0,0,0,0,0
0,274.01,0.0,0.0,20,4786,1,2,13,0,1,0,0,0,0,0,0,0,0,0
0,274.58,0.0,0.0,1,4880,1,2,14,1,0,0,0,0,0,0,0,0,0,0
0,275.21,0.0,0.0,40,5406,1,2,15,0,1,0,0,0,0,0,0,0,0,0
0,275.53,0.0,0.0,40,6458,1,2,16,0,1,0,0,0,0,0,0,0,0,0
0,274.35,0.0,0.0,40,5732,1,2,17,0,1,0,0,0,0,0,0,0,0,0
0,272.15,0.0,0.0,40,4446,1,2,18,0,1,0,0,0,0,0,0,0,0,0
0,270.15,0.0,0.0,20,2836,1,2,19,0,1,0,0,0,0,0,0,0,0,0
0,269.08,0.0,0.0,40,2416,1,2,20,0,1,0,0,0,0,0,0,0,0,0
0,268.94,0.0,0.0,1,2076,1,2,21,1,0,0,0,0,0,0,0,0,0,0
0,268.55,0.0,0.0,1,1481,1,2,22,1,0,0,0,0,0,0,0,0,0,0
0,268.15,0.0,0.0,1,948,1,2,23,1,0,0,0,0,0,0,0,0,0,0
0,268.77,0.0,0.0,1,560,1,2,0,1,0,0,0,0,0,0,0,0,0,0
0,268.55,0.0,0.0,75,342,1,2,1,0,1,0,0,0,0,0,0,0,0,0
0,269.48,0.0,0.0,75,239,1,2,2,0,1,0,0,0,0,0,0,0,0,0
0,270.41,0.0,0.0,40,334,1,2,3,0,1,0,0,0,0,0,0,0,0,0
0,271.08,0.0,0.0,40,832,1,2,4,0,1,0,0,0,0,0,0,0,0,0
0,271.65,0.0,0.0,90,2972,1,2,5,0,0,0,0,0,1,0,0,0,0,0
0,272.36,0.0,0.0,75,5674,1,2,6,0,1,0,0,0,0,0,0,0,0,0
0,272.5,0.0,0.0,40,6229,1,2,7,0,1,0,0,0,0,0,0,0,0,0
0,272.79,0.0,0.0,75,5965,1,2,8,0,1,0,0,0,0,0,0,0,0,0
0,273.08,0.0,0.0,90,5124,1,2,9,0,1,0,0,0,0,0,0,0,0,0
0,273.95,0.0,0.0,75,4348,1,2,10,0,1,0,0,0,0,0,0,0,0,0
0,274.88,0.0,0.0,40,4473,1,2,11,0,1,0,0,0,0,0,0,0,0,0
0,276.21,0.0,0.0,40,5034,1,2,12,0,1,0,0,0,0,0,0,0,0,0
0,277.07,0.0,0.0,40,4784,1,2,13,0,1,0,0,0,0,0,0,0,0,0
0,278.48,0.0,0.0,40,5065,1,2,14,0,1,0,0,0,0,0,0,0,0,0
0,278.75,0.0,0.0,75,5589,1,2,15,0,1,0,0,0,0,0,0,0,0,0
0,278.36,0.0,0.0,75,6559,1,2,16,0,1,0,0,0,0,0,0,0,0,0
0,278.01,0.0,0.0,75,6104,1,2,17,0,1,0,0,0,0,0,0,0,0,0
0,277.15,0.0,0.0,75,4405,1,2,18,0,1,0,0,0,0,0,0,0,0,0
0,276.58,0.0,0.0,75,3001,1,2,19,0,1,0,0,0,0,0,0,0,0,0
0,276.22,0.0,0.0,75,2604,1,2,20,0,1,0,0,0,0,0,0,0,0,0
0,275.93,0.0,0.0,75,2931,1,2,21,0,1,0,0,0,0,0,0,0,0,0
0,275.87,0.0,0.0,1,3488,1,2,22,1,0,0,0,0,0,0,0,0,0,0
0,275.65,0.0,0.0,1,1125,1,2,23,1,0,0,0,0,0,0,0,0,0,0
0,275.15,0.0,0.0,1,583,1,2,0,1,0,0,0,0,0,0,0,0,0,0
0,274.86,0.0,0.0,1,327,1,2,1,1,0,0,0,0,0,0,0,0,0,0
0,274.51,0.0,0.0,1,270,1,2,2,1,0,0,0,0,0,0,0,0,0,0
0,274.15,0.0,0.0,90,336,1,2,3,0,0,0,0,1,0,0,0,0,0,0
0,274.15,0.0,0.0,90,336,1,2,3,0,0,0,0,0,1,0,0,0,0,0
0,274.51,0.0,0.0,1,887,1,2,4,0,0,0,0,0,1,0,0,0,0,0
0,274.51,0.0,0.0,1,887,1,2,4,0,0,0,0,1,0,0,0,0,0,0
0,274.68,0.0,0.0,1,2944,1,2,5,0,0,0,0,0,1,0,0,0,0,0
0,274.68,0.0,0.0,1,2944,1,2,5,0,0,0,0,1,0,0,0,0,0,0
0,274.82,0.0,0.0,40,5614,1,2,6,0,0,0,0,0,1,0,0,0,0,0
0,274.82,0.0,0.0,40,5614,1,2,6,0,0,0,0,1,0,0,0,0,0,0
0,274.75,0.0,0.0,90,6228,1,2,7,0,0,0,0,0,1,0,0,0,0,0
0,274.75,0.0,0.0,90,6228,1,2,7,0,0,0,0,1,0,0,0,0,0,0
0,274.95,0.0,0.0,90,5842,1,2,8,0,0,0,0,0,1,0,0,0,0,0
0,274.95,0.0,0.0,90,5842,1,2,8,0,0,0,0,1,0,0,0,0,0,0
0,274.95,0.0,0.0,90,5145,1,2,9,0,0,0,0,0,1,0,0,0,0,0
0,274.95,0.0,0.0,90,5145,1,2,9,0,0,0,0,1,0,0,0,0,0,0
0,275.08,0.0,0.0,90,4552,1,2,10,0,0,0,0,0,1,0,0,0,0,0
0,275.08,0.0,0.0,90,4552,1,2,10,0,0,0,0,1,0,0,0,0,0,0
0,275.22,0.0,0.0,90,4623,1,2,11,0,0,0,0,0,1,0,0,0,0,0
0,275.72,0.0,0.0,90,4911,1,2,12,0,0,0,0,0,1,0,0,0,0,0
0,275.79,0.0,0.0,90,4926,1,2,13,0,0,0,0,0,1,0,0,0,0,0
0,275.95,0.0,0.0,75,5315,1,2,14,0,0,0,0,1,0,0,0,0,0,0
0,275.95,0.0,0.0,75,5315,1,2,14,0,0,0,0,0,1,0,0,0,0,0
0,275.95,0.0,0.0,90,5681,1,2,15,0,0,0,0,1,0,0,0,0,0,0
0,275.95,0.0,0.0,90,5681,1,2,15,0,0,0,0,0,1,0,0,0,0,0
0,275.76,0.0,0.0,90,6602,1,2,16,0,0,0,0,0,1,0,0,0,0,0
0,275.76,0.0,0.0,90,6602,1,2,16,0,0,0,0,1,0,0,0,0,0,0
0,275.94,0.0,0.0,90,6128,1,2,17,0,0,0,0,0,1,0,0,0,0,0
0,275.94,0.0,0.0,90,6128,1,2,17,0,0,0,0,1,0,0,0,0,0,0
0,275.42,0.0,0.0,90,4520,1,2,18,0,0,1,0,0,0,0,0,0,0,0
0,275.42,0.0,0.0,90,4520,1,2,18,0,0,0,0,0,1,0,0,0,0,0
0,275.29,0.0,0.0,90,2986,1,2,19,0,0,0,0,0,1,0,0,0,0,0
0,275.29,0.0,0.0,90,2642,1,2,20,0,0,1,0,0,0,0,0,0,0,0
0,275.29,0.0,0.0,90,2642,1,2,20,0,0,0,0,0,1,0,0,0,0,0
0,275.29,0.0,0.0,90,2642,1,2,20,0,0,0,1,0,0,0,0,0,0,0
0,275.22,0.0,0.0,90,2342,1,2,21,0,0,1,0,0,0,0,0,0,0,0
0,275.22,0.0,0.0,90,2342,1,2,21,0,0,0,0,0,1,0,0,0,0,0
0,275.22,0.0,0.0,90,2342,1,2,21,0,0,0,1,0,0,0,0,0,0,0
0,275.15,0.0,0.0,90,1596,1,2,22,0,0,1,0,0,0,0,0,0,0,0
0,275.15,0.0,0.0,90,1596,1,2,22,0,0,0,0,0,1,0,0,0,0,0
0,275.15,0.0,0.0,90,1596,1,2,22,0,0,0,1,0,0,0,0,0,0,0
0,275.15,0.0,0.0,90,1115,1,2,23,0,0,1,0,0,0,0,0,0,0,0
0,275.15,0.0,0.0,90,1115,1,2,23,0,0,0,0,0,1,0,0,0,0,0
0,275.15,0.0,0.0,90,1115,1,2,23,0,0,0,1,0,0,0,0,0,0,0
0,274.94,0.0,0.0,90,568,1,2,0,0,0,1,0,0,0,0,0,0,0,0
0,274.94,0.0,0.0,90,568,1,2,0,0,0,0,0,0,1,0,0,0,0,0
0,274.94,0.0,0.0,90,568,1,2,0,0,0,0,1,0,0,0,0,0,0,0
0,274.86,0.0,0.0,90,352,1,2,1,0,0,1,0,0,0,0,0,0,0,0
0,274.86,0.0,0.0,90,352,1,2,1,0,0,0,0,0,1,0,0,0,0,0
0,274.08,0.0,0.0,90,291,1,2,2,0,0,1,0,0,0,0,0,0,0,0
0,274.08,0.0,0.0,90,291,1,2,2,0,0,0,0,0,1,0,0,0,0,0
0,274.08,0.0,0.0,90,291,1,2,2,0,0,0,1,0,0,0,0,0,0,0
0,272.52,0.0,0.0,90,391,1,2,3,0,0,1,0,0,0,0,0,0,0,0
0,272.52,0.0,0.0,90,391,1,2,3,0,0,0,0,0,1,0,0,0,0,0
0,270.28,0.0,0.0,90,855,1,2,4,0,0,1,0,0,0,0,0,0,0,0
0,270.28,0.0,0.0,90,855,1,2,4,0,0,0,0,0,1,0,0,0,0,0
0,270.28,0.0,0.0,90,855,1,2,4,0,0,0,0,0,0,0,0,1,0,0
0,268.94,0.0,0.0,90,2869,1,2,5,0,0,0,0,0,1,0,0,0,0,0
0,268.94,0.0,0.0,90,2869,1,2,5,0,0,0,0,0,0,0,0,1,0,0
0,267.44,0.0,0.0,90,4869,1,2,6,0,0,0,0,0,1,0,0,0,0,0
0,267.44,0.0,0.0,90,4869,1,2,6,0,0,0,0,1,0,0,0,0,0,0
0,267.44,0.0,0.0,90,4869,1,2,6,0,0,0,0,0,0,0,0,1,0,0
0,264.91,0.0,0.0,90,4601,1,2,7,0,0,0,0,0,0,0,0,1,0,0
0,264.91,0.0,0.0,90,4601,1,2,7,0,0,0,0,0,1,0,0,0,0,0
0,263.84,0.0,0.0,90,4475,1,2,8,0,0,0,0,0,0,0,0,1,0,0
0,263.84,0.0,0.0,90,4475,1,2,8,0,0,0,0,0,1,0,0,0,0,0
0,262.38,0.0,0.0,90,4021,1,2,9,0,0,0,0,0,0,0,0,1,0,0
0,262.38,0.0,0.0,90,4021,1,2,9,0,0,0,0,0,1,0,0,0,0,0
0,261.53,0.0,0.0,90,3559,1,2,10,0,0,0,0,0,0,0,0,1,0,0
0,261.53,0.0,0.0,90,3559,1,2,10,0,0,0,0,0,1,0,0,0,0,0
0,261.38,0.0,0.0,90,3524,1,2,11,0,0,0,0,0,0,0,0,1,0,0
0,261.38,0.0,0.0,90,3524,1,2,11,0,0,0,0,0,1,0,0,0,0,0
0,260.92,0.0,0.0,90,3587,1,2,12,0,0,0,0,0,0,0,0,1,0,0
0,260.92,0.0,0.0,90,3587,1,2,12,0,0,0,0,0,1,0,0,0,0,0
0,260.46,0.0,0.0,90,3293,1,2,13,0,0,0,0,0,0,0,0,1,0,0
0,260.46,0.0,0.0,90,3293,1,2,13,0,0,0,0,0,1,0,0,0,0,0
0,260.23,0.0,0.0,90,3557,1,2,14,0,0,0,0,0,0,0,0,1,0,0
0,260.23,0.0,0.0,90,3557,1,2,14,0,0,0,0,0,1,0,0,0,0,0
0,259.92,0.0,0.0,90,4081,1,2,15,0,0,0,0,0,0,0,0,1,0,0
0,259.92,0.0,0.0,90,4081,1,2,15,0,0,0,0,0,1,0,0,0,0,0
0,259.69,0.0,0.0,90,4269,1,2,16,0,0,0,0,0,0,0,0,1,0,0
0,259.92,0.0,0.0,90,4178,1,2,17,0,0,0,0,0,0,0,0,1,0,0
0,259.92,0.0,0.0,90,4178,1,2,17,0,0,0,0,1,0,0,0,0,0,0
0,260.07,0.0,0.0,75,3130,1,2,18,0,0,0,0,0,0,0,0,1,0,0
0,259.92,0.0,0.0,40,2480,1,2,19,0,1,0,0,0,0,0,0,0,0,0
0,259.53,0.0,0.0,5,2251,1,2,20,1,0,0,0,0,0,0,0,0,0,0
0,258.68,0.0,0.0,5,2081,1,2,21,1,0,0,0,0,0,0,0,0,0,0
0,258.22,0.0,0.0,1,1450,1,2,22,1,0,0,0,0,0,0,0,0,0,0
0,256.89,0.0,0.0,1,949,1,2,23,1,0,0,0,0,0,0,0,0,0,0
0,255.61,0.0,0.0,1,566,1,2,0,1,0,0,0,0,0,0,0,0,0,0
0,254.76,0.0,0.0,1,335,1,2,1,1,0,0,0,0,0,0,0,0,0,0
0,253.68,0.0,0.0,1,272,1,2,2,1,0,0,0,0,0,0,0,0,0,0
0,252.45,0.0,0.0,1,353,1,2,3,1,0,0,0,0,0,0,0,0,0,0
0,251.84,0.0,0.0,1,828,1,2,4,1,0,0,0,0,0,0,0,0,0,0
0,251.07,0.0,0.0,1,2728,1,2,5,1,0,0,0,0,0,0,0,0,0,0
0,250.46,0.0,0.0,1,4791,1,2,6,1,0,0,0,0,0,0,0,0,0,0
0,249.84,0.0,0.0,5,5517,1,2,7,1,0,0,0,0,0,0,0,0,0,0
0,249.38,0.0,0.0,5,4240,1,2,8,1,0,0,0,0,0,0,0,0,0,0
0,249.3,0.0,0.0,5,4565,1,2,9,1,0,0,0,0,0,0,0,0,0,0
0,250.22,0.0,0.0,5,3988,1,2,10,1,0,0,0,0,0,0,0,0,0,0
0,251.45,0.0,0.0,5,4440,1,2,11,1,0,0,0,0,0,0,0,0,0,0
0,253.22,0.0,0.0,5,4958,1,2,12,1,0,0,0,0,0,0,0,0,0,0
0,254.76,0.0,0.0,5,4928,1,2,13,1,0,0,0,0,0,0,0,0,0,0
0,255.91,0.0,0.0,5,5078,1,2,14,1,0,0,0,0,0,0,0,0,0,0
0,256.38,0.0,0.0,5,5560,1,2,15,1,0,0,0,0,0,0,0,0,0,0
0,257.01,0.0,0.0,1,5841,1,2,16,1,0,0,0,0,0,0,0,0,0,0
0,256.58,0.0,0.0,1,5779,1,2,17,1,0,0,0,0,0,0,0,0,0,0
0,255.65,0.0,0.0,5,4677,1,2,18,1,0,0,0,0,0,0,0,0,0,0
0,254.75,0.0,0.0,5,3348,1,2,19,1,0,0,0,0,0,0,0,0,0,0
0,253.75,0.0,0.0,5,2690,1,2,20,1,0,0,0,0,0,0,0,0,0,0
0,253.72,0.0,0.0,5,2573,1,2,21,1,0,0,0,0,0,0,0,0,0,0
0,252.55,0.0,0.0,1,2440,1,2,22,1,0,0,0,0,0,0,0,0,0,0
0,252.73,0.0,0.0,1,1654,1,2,23,1,0,0,0,0,0,0,0,0,0,0
0,252.58,0.0,0.0,1,1032,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,252.51,0.0,0.0,1,601,0,2,1,1,0,0,0,0,0,0,0,0,0,0
0,251.65,0.0,0.0,1,467,0,2,2,1,0,0,0,0,0,0,0,0,0,0
0,251.08,0.0,0.0,1,361,0,2,3,1,0,0,0,0,0,0,0,0,0,0
0,250.08,0.0,0.0,1,388,0,2,4,1,0,0,0,0,0,0,0,0,0,0
0,249.65,0.0,0.0,1,647,0,2,5,1,0,0,0,0,0,0,0,0,0,0
0,249.46,0.0,0.0,1,1175,0,2,6,1,0,0,0,0,0,0,0,0,0,0
0,248.79,0.0,0.0,5,1720,0,2,7,1,0,0,0,0,0,0,0,0,0,0
0,248.23,0.0,0.0,5,2582,0,2,8,1,0,0,0,0,0,0,0,0,0,0
0,248.57,0.0,0.0,5,3473,0,2,9,1,0,0,0,0,0,0,0,0,0,0
0,250.36,0.0,0.0,5,3916,0,2,10,1,0,0,0,0,0,0,0,0,0,0
0,251.93,0.0,0.0,1,4155,0,2,11,1,0,0,0,0,0,0,0,0,0,0
0,254.15,0.0,0.0,5,4379,0,2,12,1,0,0,0,0,0,0,0,0,0,0
0,255.29,0.0,0.0,1,4595,0,2,13,1,0,0,0,0,0,0,0,0,0,0
0,256.15,0.0,0.0,1,4212,0,2,14,1,0,0,0,0,0,0,0,0,0,0
0,256.72,0.0,0.0,1,3941,0,2,15,1,0,0,0,0,0,0,0,0,0,0
0,257.15,0.0,0.0,5,3601,0,2,16,1,0,0,0,0,0,0,0,0,0,0
0,256.68,0.0,0.0,5,3374,0,2,17,1,0,0,0,0,0,0,0,0,0,0
0,255.22,0.0,0.0,5,3141,0,2,18,1,0,0,0,0,0,0,0,0,0,0
0,253.02,0.0,0.0,5,3479,0,2,19,1,0,0,0,0,0,0,0,0,0,0
0,252.09,0.0,0.0,1,3429,0,2,20,1,0,0,0,0,0,0,0,0,0,0
0,251.09,0.0,0.0,5,4055,0,2,21,1,0,0,0,0,0,0,0,0,0,0
0,250.63,0.0,0.0,1,2990,0,2,22,1,0,0,0,0,0,0,0,0,0,0
0,249.76,0.0,0.0,1,1872,0,2,23,1,0,0,0,0,0,0,0,0,0,0
0,249.62,0.0,0.0,1,1210,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,249.96,0.0,0.0,1,756,0,2,1,1,0,0,0,0,0,0,0,0,0,0
0,250.16,0.0,0.0,1,494,0,2,2,1,0,0,0,0,0,0,0,0,0,0
0,250.49,0.0,0.0,1,313,0,2,3,1,0,0,0,0,0,0,0,0,0,0
0,250.73,0.0,0.0,1,271,0,2,4,1,0,0,0,0,0,0,0,0,0,0
0,250.22,0.0,0.0,1,474,0,2,5,1,0,0,0,0,0,0,0,0,0,0
0,251.29,0.0,0.0,40,735,0,2,6,0,1,0,0,0,0,0,0,0,0,0
0,253.02,0.0,0.0,90,1296,0,2,7,0,1,0,0,0,0,0,0,0,0,0
0,254.75,0.0,0.0,90,1880,0,2,8,0,1,0,0,0,0,0,0,0,0,0
0,256.09,0.0,0.0,90,2567,0,2,9,0,0,0,0,0,0,0,0,1,0,0
0,257.35,0.0,0.0,90,3338,0,2,10,0,0,0,0,0,0,0,0,1,0,0
0,257.35,0.0,0.0,90,3338,0,2,10,0,0,0,0,0,1,0,0,0,0,0
0,259.14,0.0,0.0,90,3771,0,2,11,0,0,0,0,0,0,0,0,1,0,0
0,259.14,0.0,0.0,90,3771,0,2,11,0,0,0,0,0,1,0,0,0,0,0
0,260.48,0.0,0.0,90,4175,0,2,12,0,0,0,0,0,0,0,0,1,0,0
0,260.48,0.0,0.0,90,4175,0,2,12,0,0,0,0,1,0,0,0,0,0,0
0,261.79,0.0,0.0,90,4567,0,2,13,0,0,0,0,0,0,0,0,1,0,0
0,261.79,0.0,0.0,90,4567,0,2,13,0,0,0,0,1,0,0,0,0,0,0
0,262.44,0.0,0.0,90,3873,0,2,14,0,0,0,0,0,0,0,0,1,0,0
0,262.44,0.0,0.0,90,3873,0,2,14,0,0,0,0,0,1,0,0,0,0,0
0,262.88,0.0,0.0,90,3383,0,2,15,0,0,0,0,0,0,0,0,1,0,0
0,262.88,0.0,0.0,90,3383,0,2,15,0,0,0,1,0,0,0,0,0,0,0
0,263.08,0.0,0.0,90,2769,0,2,16,0,0,0,0,0,0,0,0,1,0,0
0,263.08,0.0,0.0,90,2769,0,2,16,0,0,0,0,0,1,0,0,0,0,0
0,263.08,0.0,0.0,90,2769,0,2,16,0,0,0,1,0,0,0,0,0,0,0
0,263.61,0.0,0.0,90,2357,0,2,17,0,0,0,0,0,0,0,0,1,0,0
0,263.61,0.0,0.0,90,2357,0,2,17,0,0,0,0,0,1,0,0,0,0,0
0,263.61,0.0,0.0,90,2357,0,2,17,0,0,0,1,0,0,0,0,0,0,0
0,263.72,0.0,0.0,90,1935,0,2,18,0,0,0,0,0,0,0,0,1,0,0
0,263.72,0.0,0.0,90,1935,0,2,18,0,0,0,0,0,1,0,0,0,0,0
0,264.54,0.0,0.0,90,1800,0,2,19,0,0,0,0,0,0,0,0,1,0,0
0,264.54,0.0,0.0,90,1800,0,2,19,0,0,0,0,0,1,0,0,0,0,0
0,264.58,0.0,0.0,90,2218,0,2,20,0,0,0,0,0,0,0,0,1,0,0
0,264.58,0.0,0.0,90,2218,0,2,20,0,0,0,0,0,1,0,0,0,0,0
0,263.94,0.0,0.0,90,2264,0,2,21,0,0,0,0,0,0,0,0,1,0,0
0,263.94,0.0,0.0,90,2264,0,2,21,0,0,0,0,0,1,0,0,0,0,0
0,263.41,0.0,0.0,90,2292,0,2,22,0,0,0,0,0,0,0,0,1,0,0
0,263.41,0.0,0.0,90,2292,0,2,22,0,0,0,0,0,1,0,0,0,0,0
0,263.41,0.0,0.0,90,2292,0,2,22,0,0,0,0,1,0,0,0,0,0,0
0,262.67,0.0,0.0,90,979,0,2,23,0,0,0,0,0,0,0,0,1,0,0
0,262.67,0.0,0.0,90,979,0,2,23,0,0,0,0,0,1,0,0,0,0,0
1,262.54,0.0,0.0,90,600,1,3,0,0,0,0,0,0,0,0,0,1,0,0
1,262.54,0.0,0.0,90,600,1,3,0,0,0,0,0,0,1,0,0,0,0,0
1,262.54,0.0,0.0,90,600,1,3,0,0,0,0,0,1,0,0,0,0,0,0
0,261.94,0.0,0.0,90,341,1,3,1,0,0,0,0,0,0,0,0,1,0,0
0,261.94,0.0,0.0,90,341,1,3,1,0,0,0,0,0,1,0,0,0,0,0
0,261.14,0.0,0.0,90,269,1,3,2,0,0,0,0,0,0,0,0,1,0,0
0,261.14,0.0,0.0,90,269,1,3,2,0,0,0,0,0,1,0,0,0,0,0
0,260.81,0.0,0.0,90,347,1,3,3,0,0,0,0,0,0,0,0,1,0,0
0,260.81,0.0,0.0,90,347,1,3,3,0,0,0,0,1,0,0,0,0,0,0
0,260.08,0.0,0.0,90,775,1,3,4,0,0,0,0,0,0,0,0,1,0,0
0,260.08,0.0,0.0,90,775,1,3,4,0,0,0,0,0,1,0,0,0,0,0
0,260.08,0.0,0.0,90,775,1,3,4,0,0,0,0,1,0,0,0,0,0,0
0,259.34,0.0,0.0,90,2183,1,3,5,0,0,0,0,0,0,0,0,1,0,0
0,259.34,0.0,0.0,90,2183,1,3,5,0,0,0,0,0,1,0,0,0,0,0
0,259.34,0.0,0.0,90,2183,1,3,5,0,0,0,0,1,0,0,0,0,0,0
0,258.74,0.0,0.0,90,3637,1,3,6,0,0,0,0,0,0,0,0,1,0,0
0,258.74,0.0,0.0,90,3637,1,3,6,0,0,0,0,1,0,0,0,0,0,0
0,258.28,0.0,0.0,90,3651,1,3,7,0,0,0,0,0,0,0,0,1,0,0
0,258.28,0.0,0.0,90,3651,1,3,7,0,0,0,0,0,1,0,0,0,0,0
0,258.28,0.0,0.0,90,3651,1,3,7,0,0,0,0,1,0,0,0,0,0,0
0,257.68,0.0,0.0,90,3231,1,3,8,0,0,0,0,0,0,0,0,1,0,0
0,257.68,0.0,0.0,90,3231,1,3,8,0,0,0,0,0,1,0,0,0,0,0
0,256.94,0.0,0.0,90,3410,1,3,9,0,0,0,0,0,0,0,0,1,0,0
0,256.94,0.0,0.0,90,3410,1,3,9,0,0,0,0,1,0,0,0,0,0,0
0,257.01,0.0,0.0,90,3307,1,3,10,0,0,0,0,1,0,0,0,0,0,0
0,257.01,0.0,0.0,90,3307,1,3,10,0,0,0,0,0,0,0,0,1,0,0
0,257.29,0.0,0.0,75,3638,1,3,11,0,0,0,0,1,0,0,0,0,0,0
0,257.29,0.0,0.0,75,3638,1,3,11,0,0,0,0,0,0,0,0,1,0,0
0,257.68,0.0,0.0,75,3970,1,3,12,0,0,0,0,0,0,0,0,1,0,0
0,257.68,0.0,0.0,75,3970,1,3,12,0,0,0,0,1,0,0,0,0,0,0
0,258.01,0.0,0.0,90,4207,1,3,13,0,0,0,0,0,0,0,0,1,0,0
0,258.01,0.0,0.0,90,4207,1,3,13,0,0,0,0,1,0,0,0,0,0,0
0,258.48,0.0,0.0,90,4440,1,3,14,0,0,0,0,1,0,0,0,0,0,0
0,258.55,0.0,0.0,75,4414,1,3,15,0,0,0,0,0,0,0,0,1,0,0
0,258.55,0.0,0.0,75,4414,1,3,15,0,0,0,0,1,0,0,0,0,0,0
0,258.36,0.0,0.0,75,4800,1,3,16,0,0,0,0,0,0,0,0,1,0,0
0,258.36,0.0,0.0,75,4800,1,3,16,0,0,0,0,1,0,0,0,0,0,0
0,257.86,0.0,0.0,75,4437,1,3,17,0,0,0,0,0,0,0,0,1,0,0
